Component ID,Asset ID,Flota,Location,Component Profile,Lubricant,Connection Code,Observation Type,Observation Date,Observation Code,Meter Reading,All Time Meter Reading,Component Age,Observation Interval,days,Observation Rating,Rule Based Rating,Lube Age,Live,Lube Drained,Added,Assigned Condition Rating,Condition Review Notes,Further Recommendations,Fault Effect,Reviewed,Reviewer,Action Summary,Boro (ppm),Calcio (ppm),Cinc (ppm),Fosforado (ppm),Magnesio (ppm),Molibdeno (ppm),SILICATOS (ppm),Agua (%),Dilución por combustible (%),Hollín JOAP (Abs/cm),Nitración JOAP (Abs/cm),Oxidación JOAP (Abs/cm),Silicio (ppm),Sodio (ppm),Sulfatación JOAP (Abs/cm),Viscosidad @ 100°C (cSt),ISO 4406:1999 > 04µ,ISO 4406:1999 > 06µ,ISO 4406:1999 > 14µ,Aluminio (ppm),Bario (ppm),Cadmio (ppm),Cobre (ppm),Cromo (ppm),Estaño (ppm),Hierro (ppm),Niquel (ppm),Partículas Ferrosas (ppm),Plomo (ppm),Color del Refrigerante,Glycerin (%),Nitrito (ppm),PUNTO DE EBULLICION (°C),Sólidos Totales Disueltos (ppm),Turbidez (NTU),pH,Titanio (ppm),Vanadio (ppm)
Component_ID_38,Asset_ID_26,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_42,Fluid Analysis,2022-01-12,Observation_Code_3062,2869.81,2869.81,2869.81,553.13,32.0,Critical,Critical,,2869.81,No,0,Critical,El predictor de hollin estanen rango critico.,1. Cambie aceite y filtros.  2. Corte un filtro de aceite desmontado y verifique presencia de material particulado  3. Aplique test de diagnóstico por este predictor y verifique parámetros normales de funcionamiento de los periféricos del motor  ,High Wear Metals,2022-01-16 21:37:49,Reviewer_6,"Action: Cambiar de aceite y filtros (Priority: 1 - Acción dentro de la Parada Actual Programada (Máxi)  Status: Closed  Completion Notes on 2022-02-16 10:46:52 by cerrejon_web_service:  Se cambio aceite y se hizo seguimiento posterior  EJECUTADA DURANTE SEIS DEL EQUIPO    Closing Notes on 2022-03-08 08:46:39 by DMartinez:  Se cambia aceite y se corta filtro sin evidencias de anomalias. se tiene en monitoreo con muestreo extemporaneo del componente, haremos seguimiento a las siguientes muestras    Action: Inspeccionar Residuos del filtro de aceite. (Priority: 1 - Acción dentro de la Parada Actual Programada (Máxi)  Status: Closed  Completion Notes on 2022-02-16 10:46:52 by cerrejon_web_service:  Se cambio aceite y se hizo seguimiento posterior  EJECUTADA DURANTE SEIS DEL EQUIPO    Closing Notes on 2022-03-08 08:46:39 by DMartinez:  Se cambia aceite y se corta filtro sin evidencias de anomalias. se tiene en monitoreo con muestreo extemporaneo del componente, haremos seguimiento a las siguientes muestras    Action: Inspeccionar si hay fuentes de alto Nivel Hollin (Priority: 1 - Acción dentro de la Parada Actual Programada (Máxi)  Status: Closed  Completion Notes on 2022-02-16 10:46:52 by cerrejon_web_service:  Se cambio aceite y se hizo seguimiento posterior  EJECUTADA DURANTE SEIS DEL EQUIPO    Closing Notes on 2022-03-08 08:46:39 by DMartinez:  Se cambia aceite y se corta filtro sin evidencias de anomalias. se tiene en monitoreo con muestreo extemporaneo del componente, haremos seguimiento a las siguientes muestras    ",39.15,4688.0,,,23.0,33.42,,0.0,0.0,12.0,9.0,16.0,3.0,3.32,20.0,14.8,,,,1.0,,,1.0,0.16,0.0,4.0,,,1.0,,,,,,,,,
Component_ID_9,Asset_ID_5,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_10,Fluid Analysis,2022-01-11,Observation_Code_1035,47357.01,47357.01,4103.86,185.33,15.0,Critical,Normal,,4103.86,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2022-01-12 20:10:38,Reviewer_10,,46.21,4719.0,1094.0,1022.0,21.19,38.08,,0.0,0.0,0.0,7.0,12.0,3.0,3.02,17.0,14.51,,,,1.0,,,1.0,0.14,0.09,3.0,,,1.0,,,,,,,,,
Component_ID_10,Asset_ID_5,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_9,Fluid Analysis,2022-01-11,Observation_Code_921,47357.01,47357.01,5327.49,185.33,15.0,Critical,Normal,,5327.49,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2022-01-12 20:10:38,Reviewer_10,,46.67,4544.0,938.53,1033.0,19.09,33.3,,0.0,0.0,0.0,7.0,12.0,3.0,3.41,17.0,14.71,,,,1.0,,,1.0,0.12,0.0,3.0,,,1.0,,,,,,,,,
Component_ID_49,Asset_ID_37,Flota_3,Location_1,Component_Profile_4,Lubricant_1,Connection_Code_55,Fluid Analysis,2022-01-11,Observation_Code_3431,21789.05,21789.05,4402.41,318.42,18.0,Critical,Normal,,4402.41,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2022-01-12 20:10:38,Reviewer_10,,45.46,4491.0,,,19.47,35.35,,0.0,0.0,0.0,6.0,12.0,3.45,3.57,17.0,14.95,,,,1.0,,,1.0,0.12,0.02,3.0,,,1.0,,,,,,,,,
Component_ID_50,Asset_ID_38,Flota_3,Location_1,Component_Profile_4,Lubricant_1,Connection_Code_56,Fluid Analysis,2022-01-09,Observation_Code_3548,20805.24,20805.24,542.72,227.04,14.0,Critical,Warning,,542.72,No,0,Warning,"Aumento del cobre  en el ultimo analisis de aceite, el resto  de los predictores se encuentran dentro de los  valores permisibles de uso.    ","1. Cambiar filtros y aceite del motor diesel  2. Cortar filtro de aceite motor e informar hallazgos  3. Revisar asentamiento del motor, acople, tornilleria de  sujecion, bases.",High Wear Metals,2022-01-14 08:02:39,Reviewer_3,"Action: Cambiar de aceite y filtros (Priority: 3 - Acción en el siguiente Servicio (Máximo 21 días))  Status: Closed  Completion Notes on 2022-01-25 10:44:44 by cerrejon_web_service:  DESCRIPCION       :Evaluar motor diesel x auamento de cobreCONDICION DE ULTIMA ATENCION  :(VER HISTORIA DE EQUIPO)    Closing Notes on 2022-03-08 08:46:40 by DMartinez:  MUESTRA EVIDENCIA MEJORIA  EN LA CONDICION, COMPONENTE SIGUE EN MONITOREOM    ",44.73,4203.0,,,35.95,31.97,,0.0,0.0,2.0,6.0,12.0,4.46,3.99,17.0,14.73,,,,1.0,,,6.64,0.7,,5.0,,,1.0,,,,,,,,,
Component_ID_55,Asset_ID_43,Flota_3,Location_1,Component_Profile_4,Lubricant_1,Connection_Code_64,Fluid Analysis,2022-01-09,Observation_Code_4135,6463.52,6463.52,6463.52,214.69,12.0,Critical,Normal,,6463.52,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2022-01-11 20:11:26,Reviewer_10,,46.09,4616.0,,,23.2,35.9,,0.0,0.0,0.0,7.0,12.0,3.0,7.75,18.0,14.7,,,,1.0,,,2.26,1.32,,6.0,,,1.0,,,,,,,,,
Component_ID_53,Asset_ID_41,Flota_3,Location_1,Component_Profile_4,Lubricant_1,Connection_Code_61,Fluid Analysis,2022-01-08,Observation_Code_3910,20815.73,20815.73,3422.9,305.43,18.0,Critical,Normal,,3422.9,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2022-01-09 20:11:04,Reviewer_10,,44.57,3893.0,,,17.85,34.17,,0.0,0.0,0.0,6.0,12.0,3.0,2.97,17.0,14.92,,,,1.0,,,1.0,0.84,,3.0,,,1.0,,,,,,,,,
Component_ID_1,Asset_ID_1,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_2,Fluid Analysis,2022-01-06,Observation_Code_150,65685.05,73522.29,1788.37,263.38,17.0,Critical,Normal,,1788.37,No,0,Normal,"Predictores de salud, contaminacion y desgaste dentro de valores normales de operacion",,No Fault Identified,2022-01-11 13:53:03,Reviewer_3,,47.43,4408.0,1076.0,1082.0,22.87,37.82,,0.0,0.0,0.0,7.0,12.0,3.0,2.59,17.0,14.25,,,,1.0,,,1.0,0.13,0.28,4.0,,,1.0,,,,,,,,,
Component_ID_2,Asset_ID_1,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_1,Fluid Analysis,2022-01-06,Observation_Code_40,65685.05,73486.19,1788.37,263.38,17.0,Critical,Normal,,1788.37,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2022-01-08 20:10:28,Reviewer_10,,47.28,4656.0,1049.0,1082.0,21.71,36.02,,0.0,0.0,0.0,7.0,12.0,3.0,2.88,17.0,14.29,,,,1.0,,,1.0,0.11,0.0,4.0,,,1.0,,,,,,,,,
Component_ID_25,Asset_ID_13,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_29,Fluid Analysis,2022-01-06,Observation_Code_1807,69393.41,69393.41,6165.86,19.88,1.0,Critical,Normal,,6165.86,No,0,Normal,Los predictores de PQ mantienen una concentracion normal entre 5 y 8 PPm.,,No Fault Identified,2022-01-10 21:39:32,Reviewer_6,,46.55,4660.0,,,22.29,38.62,,0.0,0.0,0.0,8.0,13.0,3.0,2.86,18.0,14.68,,,,1.0,,,1.0,0.08,0.55,3.0,,3.0,1.0,,,,,,,,,
Component_ID_33,Asset_ID_21,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_37,Fluid Analysis,2022-01-06,Observation_Code_2621,11273.01,11273.01,11273.01,31.03,2.0,Critical,Normal,,11273.01,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2022-01-08 20:10:28,Reviewer_10,,41.41,5199.0,,,21.98,38.78,,0.0,0.0,2.0,9.0,15.0,3.0,3.33,19.0,14.6,,,,1.0,,,1.0,0.13,0.43,3.0,,4.0,1.0,,,,,,,,,
Component_ID_25,Asset_ID_13,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_29,Fluid Analysis,2022-01-05,Observation_Code_1806,69373.53,69373.53,6145.98,295.61,21.0,Critical,Warning,,6145.98,No,0,Normal,"Los predictores de PQ mantienen una concentracion entre 5 y 8 ppm, estan en rangos normales.",,No Fault Identified,2022-01-10 21:44:00,Reviewer_6,,45.78,4458.0,,,21.41,35.21,,0.0,0.0,0.0,7.0,13.0,3.0,2.95,18.0,14.77,,,,1.0,,,1.0,0.1,0.13,3.0,,6.0,1.0,,,,,,,,,
Component_ID_28,Asset_ID_16,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_32,Fluid Analysis,2022-01-04,Observation_Code_2105,52738.61,52758.56,2391.45,136.0,10.0,Critical,Normal,,2391.45,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2022-01-05 20:10:55,Reviewer_10,,53.04,3631.0,,,39.69,43.15,,0.0,0.0,0.0,7.0,13.0,3.36,4.18,17.0,14.58,,,,1.47,,,1.0,0.26,0.0,3.0,,2.0,1.0,,,,,,,,,
Component_ID_33,Asset_ID_21,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_37,Fluid Analysis,2022-01-04,Observation_Code_2620,11241.98,11241.98,11241.98,275.7,19.0,Critical,Normal,,11241.98,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2022-01-06 20:10:31,Reviewer_10,,44.89,3371.0,,,25.59,38.34,,0.0,0.0,1.0,9.0,14.0,3.92,3.76,19.0,14.62,,,,1.72,,,1.0,0.03,0.0,4.0,,,1.0,,,,,,,,,
Component_ID_6,Asset_ID_3,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_5,Fluid Analysis,2022-01-02,Observation_Code_488,58221.02,58221.02,12804.0,608.96,38.0,Critical,Normal,,12804.0,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2022-01-04 20:10:32,Reviewer_10,,41.41,4905.0,1081.0,982.62,25.35,35.18,,0.0,0.0,7.0,7.0,13.0,3.0,3.0,18.0,14.18,,,,1.0,,,1.0,0.18,0.2,3.0,,,1.0,,,,,,,,,
Component_ID_5,Asset_ID_3,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_6,Fluid Analysis,2022-01-02,Observation_Code_577,58221.02,58221.02,3693.46,608.96,38.0,Critical,Normal,,3693.46,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2022-01-04 20:10:32,Reviewer_10,,41.16,4745.0,1026.0,992.09,11.48,34.11,,0.0,0.0,7.0,7.0,13.0,3.0,2.92,18.0,14.26,,,,1.0,,,1.0,0.19,0.24,3.0,,,1.0,,,,,,,,,
Component_ID_36,Asset_ID_24,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_40,Fluid Analysis,2022-01-02,Observation_Code_2908,2523.57,2523.57,2523.57,180.84,12.0,Critical,Normal,,2523.57,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2022-01-04 20:10:32,Reviewer_10,,45.98,4551.0,,,21.03,35.02,,0.0,0.0,0.0,7.0,13.0,3.0,2.99,18.0,14.66,,,,1.0,,,1.0,0.09,0.24,3.0,,2.0,1.0,,,,,,,,,
Component_ID_54,Asset_ID_42,Flota_3,Location_1,Component_Profile_4,Lubricant_1,Connection_Code_63,Fluid Analysis,2021-12-29,Observation_Code_4032,11155.27,30135.52,11153.14,272.0,17.0,Critical,Warning,,11153.14,No,0,Warning,SH179879/Se evidencia leve aumento de la Nitarcion y Oxidacion.,"Recomendación:  1.- Drenar el aceite  2.-Adicione aceite nuevo y cambie los filtros  3.-Cortar un filtro de aceite y revise por particulas  metalicas  4. –Descargar datos del motor y revisar tendencia de  temperatura de refrigerante, temperatura de aceite motor y  temperaturas de escape de cada cilindro. entregar  informacion al analista  5.-Confirme que se tienen fugas de refrigerante y que el  nivel se encuentra operativo  6.-Lave el radiador  7.- Mantener control del nivel del aceite del Motor Diesel",Fluid Condition Deteriorating,2022-01-03 07:10:54,Reviewer_4,"Action: Cambiar de aceite y filtros (Priority: 3 - Acción en el siguiente Servicio (Máximo 21 días))  Status: Closed  Completion Notes on 2022-01-24 10:46:39 by cerrejon_web_service:  DESCRIPCION       :CAMB ACEIT MOTR X OXIDAC+SULFATCCONDICION DE ULTIMA ATENCION  :(VER HISTORIA DE EQUIPO)    Closing Notes on 2024-03-15 09:44:15 by etorres4:  Se Cierra Orden completada ,ante la mejoria en la salud del componente    ",49.05,4821.0,,,21.48,41.76,,0.0,0.0,0.0,9.0,15.0,4.84,3.88,20.0,15.4,,,,1.48,,,1.0,0.48,,5.0,,,1.0,,,,,,,,,
Component_ID_48,Asset_ID_36,Flota_3,Location_1,Component_Profile_3,Lubricant_1,Connection_Code_53,Fluid Analysis,2021-12-28,Observation_Code_3359,72050.49,72050.49,5320.29,283.52,21.0,Critical,Normal,,5320.29,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2022-01-02 20:10:38,Reviewer_10,,48.56,4292.0,,,20.61,36.25,,0.0,0.0,1.0,7.0,12.0,3.38,3.64,17.0,14.7,,,,1.0,,,1.0,0.18,0.0,3.0,,,1.0,,,,,,,,,
Component_ID_32,Asset_ID_20,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_36,Fluid Analysis,2021-12-28,Observation_Code_2512,14874.16,14874.16,999.8,427.16,26.0,Critical,Normal,,999.8,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2022-01-02 20:10:38,Reviewer_10,,34.35,3517.0,,,280.78,32.17,,0.0,0.0,0.0,6.0,12.0,3.02,3.73,17.0,14.48,,,,1.0,,,1.0,0.1,0.0,3.0,,3.0,1.0,,,,,,,,,
Component_ID_55,Asset_ID_43,Flota_3,Location_1,Component_Profile_4,Lubricant_1,Connection_Code_64,Fluid Analysis,2021-12-28,Observation_Code_4134,6248.83,6248.83,6248.83,258.29,11.0,Critical,Normal,,6248.83,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2022-01-02 20:10:38,Reviewer_10,,49.19,4108.0,,,21.29,33.87,,0.0,0.0,0.0,6.0,12.0,4.79,4.21,17.0,15.23,,,,1.0,,,1.0,0.74,,3.0,,,1.0,,,,,,,,,
Component_ID_9,Asset_ID_5,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_10,Fluid Analysis,2021-12-27,Observation_Code_1034,47171.68,47171.68,3918.53,102.8,6.0,Critical,Normal,,3918.53,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-12-30 20:10:37,Reviewer_10,,39.36,4581.0,1062.0,1120.0,40.22,36.77,,0.0,0.0,6.0,8.0,14.0,3.0,3.45,18.0,13.75,,,,1.11,,,1.0,0.28,0.3,8.0,,,1.0,,,,,,,,,
Component_ID_10,Asset_ID_5,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_9,Fluid Analysis,2021-12-27,Observation_Code_920,47171.68,47171.68,5142.16,102.8,6.0,Critical,Normal,,5142.16,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-12-30 20:10:37,Reviewer_10,,40.07,4250.0,946.49,1071.0,33.79,32.75,,0.0,0.0,5.0,7.0,13.0,3.0,4.47,18.0,14.12,,,,1.22,,,1.0,0.69,0.41,4.0,,,1.0,,,,,,,,,
Component_ID_8,Asset_ID_4,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_7,Fluid Analysis,2021-12-26,Observation_Code_666,47734.26,55135.35,1049.73,274.96,21.0,Critical,Normal,,1049.73,No,0,Normal,Todos los predictores se encuentran en condiciones normales de operacion,El componente continuara en monitoreo hasta la proxima muestra para determinar su condicion,No Fault Identified,2022-01-02 08:16:05,Reviewer_4,,45.73,4441.0,1018.0,1109.0,52.92,37.81,,0.0,0.0,0.0,7.0,12.0,3.0,3.33,17.0,14.24,,,,1.0,,,1.0,0.11,0.18,3.0,,,1.0,,,,,,,,,
Component_ID_7,Asset_ID_4,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_8,Fluid Analysis,2021-12-26,Observation_Code_789,47734.26,47734.26,5445.12,274.96,21.0,Critical,Normal,,5445.12,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-12-29 20:10:47,Reviewer_10,,44.25,4525.0,1002.0,1041.0,30.95,35.01,,0.0,0.0,0.0,7.0,12.0,3.0,3.17,17.0,14.24,,,,1.0,,,1.0,0.16,0.0,3.0,,,1.0,,,,,,,,,
Component_ID_30,Asset_ID_18,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_34,Fluid Analysis,2021-12-26,Observation_Code_2315,46833.79,46833.79,2665.48,115.63,7.0,Critical,Warning,,2665.48,No,0,Normal,,,No Fault Identified,2021-12-30 12:29:39,Reviewer_6,,37.23,4301.0,,,19.57,22.8,,0.0,0.0,0.0,7.0,12.0,3.0,3.38,17.0,14.72,,,,1.0,,,1.0,0.0,0.0,3.0,,6.0,1.0,,,,,,,,,
Component_ID_50,Asset_ID_38,Flota_3,Location_1,Component_Profile_4,Lubricant_1,Connection_Code_56,Fluid Analysis,2021-12-26,Observation_Code_3547,20578.2,20578.2,315.68,282.37,13.0,Critical,Normal,,315.68,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-12-29 20:10:47,Reviewer_10,,49.69,4344.0,,,36.52,33.41,,0.0,0.0,0.0,6.0,11.0,3.85,3.9,17.0,15.2,,,,1.0,,,2.85,0.3,,3.0,,,1.0,,,,,,,,,
Component_ID_26,Asset_ID_14,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_30,Fluid Analysis,2021-12-25,Observation_Code_1894,70553.06,70553.06,9913.73,322.63,22.0,Critical,Normal,,9913.73,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-12-26 20:10:50,Reviewer_10,,43.59,4700.0,,,22.27,39.38,,0.0,0.0,0.0,8.0,13.0,3.0,3.02,18.0,14.71,,,,1.0,,,1.0,0.06,0.67,3.0,,2.0,1.0,,,,,,,,,
Component_ID_28,Asset_ID_16,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_32,Fluid Analysis,2021-12-25,Observation_Code_2104,52602.61,52622.56,2255.45,380.18,26.0,Critical,Warning,,2255.45,No,0,Normal,"El predictor de PB contiene enntre 4 y 8 ppm nominal, esta en rango de trabajo.",,No Fault Identified,2021-12-26 22:43:34,Reviewer_6,,51.52,4337.0,,,36.7,39.42,,0.0,0.0,0.0,6.0,11.0,3.0,3.14,17.0,15.25,,,,1.01,,,1.0,0.04,0.3,3.0,,5.0,1.0,,,,,,,,,
Component_ID_12,Asset_ID_6,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_11,Fluid Analysis,2021-12-25,Observation_Code_1138,46105.59,46105.59,16277.64,294.16,19.0,Critical,Warning,,16277.64,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-12-27 07:30:49,Reviewer_4,,34.64,4478.0,1072.0,1113.0,110.31,35.11,,0.0,0.0,16.0,9.0,16.0,3.0,3.46,20.0,14.39,,,,1.0,,,1.0,0.49,0.11,10.0,,,3.16,,,,,,,,,
Component_ID_11,Asset_ID_6,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_12,Fluid Analysis,2021-12-25,Observation_Code_1247,46105.59,46105.59,14976.65,294.16,19.0,Critical,Warning,,14976.65,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-12-27 07:31:05,Reviewer_4,,35.52,4385.0,968.07,1013.0,34.41,32.76,,0.0,0.0,17.0,8.0,13.0,3.0,2.82,19.0,13.88,,,,1.0,,,1.0,0.34,0.21,8.0,,,1.0,,,,,,,,,
Component_ID_49,Asset_ID_37,Flota_3,Location_1,Component_Profile_4,Lubricant_1,Connection_Code_55,Fluid Analysis,2021-12-24,Observation_Code_3430,21470.63,21470.63,4083.99,426.26,20.0,Critical,Normal,,4083.99,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-12-26 20:10:50,Reviewer_10,,48.19,4604.0,,,21.84,43.59,,0.0,0.0,0.0,6.0,12.0,3.0,4.71,17.0,14.96,,,,1.2,,,1.0,0.0,0.77,3.0,,,1.0,,,,,,,,,
Component_ID_34,Asset_ID_22,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_38,Fluid Analysis,2021-12-24,Observation_Code_2730,10903.14,10903.14,2132.66,176.82,12.0,Critical,Normal,,2132.66,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-12-26 20:10:50,Reviewer_10,,46.65,4701.0,,,112.99,41.08,,0.0,0.0,0.0,7.0,13.0,3.0,5.18,18.0,14.79,,,,1.0,,,1.0,0.0,0.1,3.0,,3.0,1.0,,,,,,,,,
Component_ID_35,Asset_ID_23,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_39,Fluid Analysis,2021-12-23,Observation_Code_2840,10047.68,10047.68,10047.68,424.55,26.0,Critical,Normal,,10047.68,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-12-26 20:10:50,Reviewer_10,,47.05,4947.0,,,33.15,52.04,,0.0,0.0,0.0,8.0,14.0,3.0,3.76,18.0,14.74,,,,1.27,,,1.0,0.0,1.34,3.0,,4.0,1.0,,,,,,,,,
Component_ID_37,Asset_ID_25,Flota_2,Location_1,Component_Profile_1,Lubricant_1,Connection_Code_41,Fluid Analysis,2021-12-23,Observation_Code_2981,2437.3,2437.3,2437.3,247.91,14.0,Critical,Normal,,2437.3,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-12-26 20:10:50,Reviewer_10,,46.05,5041.0,,,23.11,41.32,,0.0,0.0,0.0,7.0,13.0,3.0,4.18,17.0,14.64,,,,1.0,,,1.0,0.0,0.82,3.0,,3.0,1.0,,,,,,,,,
Component_ID_4,Asset_ID_2,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_3,Fluid Analysis,2021-12-21,Observation_Code_260,61426.93,61426.93,2185.68,180.31,10.0,Critical,Warning,,2185.68,No,0,Normal,"El silicio elevado no parece deberse a una entrada de suciedad activa sin aluminio asociado o desgaste excesivo. El silicio podría deberse a una mala toma de muestras, lixiviación de silicona o un aditivo de aceite.  The elevated Silicon does not appear to be due to an active dirt entry without any associated Aluminum or excessive wear. The silicon could be due to poor sampling, leaching of silicone or an oil additive.    ",,No Fault Identified,2021-12-24 20:11:06,Reviewer_10,,34.79,3974.0,1053.0,994.62,22.77,28.63,,0.0,0.0,5.0,7.0,13.0,4.11,3.06,18.0,14.21,,,,1.0,,,1.02,0.21,0.0,3.0,,,1.0,,,,,,,,,
Component_ID_3,Asset_ID_2,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_4,Fluid Analysis,2021-12-21,Observation_Code_371,61426.93,61426.93,11981.87,180.31,10.0,Critical,Normal,,11981.87,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-12-24 20:11:06,Reviewer_10,,39.74,4208.0,1047.0,960.43,22.3,30.7,,0.0,0.0,6.0,7.0,13.0,3.0,3.25,18.0,14.13,,,,1.0,,,1.0,0.15,0.0,3.0,,,1.0,,,,,,,,,
Component_ID_9,Asset_ID_5,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_10,Fluid Analysis,2021-12-21,Observation_Code_1033,47068.88,47068.88,3815.73,103.7,6.0,Critical,Normal,,3815.73,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-12-24 20:11:06,Reviewer_10,,36.74,4275.0,1207.0,898.78,32.12,30.88,,0.0,0.0,3.0,8.0,13.0,3.0,3.61,18.0,13.87,,,,1.13,,,1.0,0.26,0.01,6.0,,,1.18,,,,,,,,,
Component_ID_10,Asset_ID_5,Flota_1,Location_1,Component_Profile_2,Lubricant_1,Connection_Code_9,Fluid Analysis,2021-12-21,Observation_Code_919,47068.88,47068.88,5039.36,103.7,6.0,Critical,Normal,,5039.36,No,0,Normal,"Todos los predictores permanecen dentro de los límites aceptables, continúe monitoreando de cerca.  ",,No Fault Identified,2021-12-24 20:11:06,Reviewer_10,,39.56,4273.0,1112.0,977.41,26.94,29.5,,0.0,0.0,2.0,7.0,13.0,3.0,3.91,17.0,14.25,,,,1.0,,,1.0,0.5,0.1,3.0,,,1.63,,,,,,,,,
